ID,Label,X,Y,E,100,150,200
1932,BB,586305.3,3207163.894,2188.0,63.42777444118144,94.46594909569754,122.71159048870938
1933,BB,586307.6413,3207163.468,2188.0,63.187744968620905,94.4398849320725,123.0363854759111
1934,BB,586306.3481,3207154.04,2189.0,59.403687985338394,92.95051162933359,121.31237372215571
1935,BB,586326.7523,3207161.285,2192.0,63.62499898562293,94.66601724842236,123.66979918818687
1936,BB,586333.2033,3207158.452,2193.0,62.81247361056442,96.12911486290568,125.03825764342392
1937,BB,586331.9535,3207156.227,2195.0,61.78254538076177,95.85115315566078,124.42953090686282
1938,BB,586327.145,3207147.88,2197.0,60.404510667433534,96.03831973817975,123.38403391677865
1939,BB,586341.4143,3207141.782,2198.0,61.993321801674846,96.01573775294545,123.6898477527752
1940,BB,586344.947,3207138.374,2201.0,62.847489503782384,96.12260045820241,124.4866820152747
1941,BB,586348.7687,3207135.411,2202.0,62.991475862194974,96.22781514384803,125.69872129582114
1942,BB,586345.998,3207154.116,2198.0,66.65998043708888,98.19262102628291,126.91959971400075
1943,BB,586362.669,3207178.507,2196.0,76.0089357718174,104.63573583422246,133.93760816806665
1944,BB,586372.8516,3207158.75,2204.0,69.58917161268269,106.52505592148009,133.8754673167337
1945,BB,586367.2746,3207148.957,2203.0,66.59688528014932,103.14112447396661,129.61868027909478
1946,BB,586370.4592,3207140.006,2206.0,66.28015188292831,100.15325439840326,129.50797592527198
1947,BB,586374.8702,3207123.418,2212.0,66.69022204435561,98.49687131404788,131.89376909778485
1948,BB,586364.9427,3207109.161,2215.0,62.062430433169844,94.07208308094967,129.4583437668096
1949,BB,586362.8953,3207109.367,2215.0,61.53078763677498,93.92678667307571,129.04460669189388
1950,BB,586364.1742,3207107.714,2217.0,62.89596539027066,93.29114790305259,129.40930220157148
1951,BB,586363.4164,3207104.828,2217.0,62.93567211029601,92.65079073055837,129.36511322070342
1952,BB,586352.4682,3207096.768,2215.0,61.943506089626744,90.81887152191543,129.4455511707673
1953,BB,586346.6762,3207076.669,2211.0,61.033565933090465,91.35824779507949,129.57982453063337
1954,BB,586334.0884,3207066.38,2207.0,61.93061476442991,90.3106524835547,125.89134700677938
1955,BB,586334.3782,3207066.715,2208.0,62.34562668298787,90.50264565510038,126.10382832957723
1956,BB,586332.087,3207073.457,2206.0,64.01694359937255,88.87650622373641,126.2198589243803
1957,BB,586332.3421,3207091.409,2206.0,63.12056059533013,88.08328253593284,125.32405886245084
1958,BB,586337.1371,3207088.564,2208.0,63.86948661933035,89.46401191974661,124.93605353302839
1959,BB,586337.7324,3207087.128,2208.0,63.67425364735527,89.40089021643377,125.22494356664158
1960,BB,586341.084,3207107.874,2208.0,61.96966462320344,89.76473761641606,124.12651418181376
1961,BB,586341.1698,3207109.426,2206.0,61.79901810641177,89.29389089634316,124.22786723570027
1962,BB,586341.8392,3207111.093,2207.0,61.429943063290246,89.76378886642226,124.24260371741133
1963,BB,586349.1529,3207110.15,2211.0,63.499506780180916,89.60907132289977,125.61193038865325
1964,BB,586353.7099,3207113.065,2212.0,62.45162660911014,91.90444837759776,127.17859032984596
1965,BB,586355.8381,3207115.076,2210.0,60.349480537274474,91.60981399675542,127.13876625935784
1966,BB,586319.7091,3207113.143,2199.0,59.71516539446054,90.13621935108632,122.03134146606783
1967,BB,586321.7316,3207116.26,2199.0,58.9766757295088,89.99766790820402,121.53945957771904
1968,BB,586329.2977,3207120.639,2201.0,58.077027110603936,91.84566271946066,121.88707457162597
1969,BB,586335.1277,3207122.677,2203.0,60.50644132274715,91.97472817262843,122.13240361870031
1970,BB,586322.209,3207130.558,2197.0,58.874996697949214,92.21558620761068,122.43504354680063
1971,BB,586319.6462,3207134.528,2196.0,57.27237312523026,92.36364012389961,121.21763362648903
1972,BB,586316.9703,3207140.602,2196.0,56.26615477798005,93.01145777251804,121.34639938689749
1973,BB,586315.7056,3207140.371,2195.0,56.366132047096386,92.87429779998774,120.72311137991359
1974,BB,586315.3209,3207139.703,2195.0,56.38223319848808,92.80943517516678,120.62427089846531
1975,BB,586314.9653,3207135.157,2196.0,57.41349181028939,92.6763168261164,119.86021977220895
1976,BB,586315.5855,3207130.397,2197.0,58.58779504317702,91.9319691250873,119.69447697328754
1977,BB,586315.9777,3207130.068,2196.0,58.60686070175201,92.02604455217455,119.53622758421184
1978,BB,586318.4629,3207123.438,2197.0,58.615102085550824,91.39113934363888,121.21064028231443
1979,BB,586318.9616,3207121.891,2197.0,58.372462137971624,91.27827717232877,121.56481285632478
1980,BB,586317.1165,3207121.101,2196.0,58.62154881720724,91.20471932889414,120.9903635110006
1981,BB,586291.0422,3207116.474,2191.0,61.05339558913557,90.58458856664006,117.97625308487376
1982,BB,586291.5376,3207115.369,2191.0,61.11806636642694,90.39821918491793,118.19357504077753
1983,BB,586284.2156,3207117.42,2189.0,61.614480493882446,91.4966574191847,115.69219740253592
1984,BB,586278.0169,3207125.573,2187.0,60.83550571471925,90.9850287260314,115.27114991019378
1985,BB,586283.4398,3207129.935,2187.0,59.9064225195815,90.73249162368795,115.65559903327093
1986,BB,586281.8596,3207132.804,2187.0,59.9072762958876,90.82702427201721,115.96510340141153
1987,BB,586282.0461,3207133.913,2187.0,59.55834332543548,90.9506553267557,116.21700470827527
1988,BB,586291.4163,3207131.546,2188.0,57.74195681140215,91.04333730355252,117.19684259117538
1989,BB,586293.1181,3207125.464,2190.0,59.24584635326483,90.86446004011512,117.45856999538789
1990,BB,586294.501,3207122.926,2191.0,60.126761437795444,90.80177655727039,117.70720019520189
1991,BB,586299.7158,3207129.06,2191.0,58.20499421848952,90.95630629724269,119.04733009297652
1992,BB,586303.9963,3207129.867,2193.0,56.886909832535224,91.03160768467856,119.51055669406014
1993,BB,586304.0121,3207127.762,2193.0,57.76377687081718,91.32611456519417,119.42559072854712
1994,BB,586289.6468,3207159.677,2188.0,60.33310177397626,91.1886145359718,120.07003002757054
1995,BB,586282.9683,3207153.865,2188.0,59.898522828244005,91.49629927633084,118.1578535019075
1996,BB,586281.9133,3207151.641,2188.0,60.12175499267808,91.2555963258703,117.35030355887062
1997,BB,586280.9591,3207148.975,2187.0,60.47647093938894,91.14677325013373,116.7877978443272
1998,BB,586281.6501,3207147.761,2188.0,60.77922626990558,90.78840159870879,116.81836930607632
1999,BB,586286.1561,3207144.471,2188.0,58.03939517166389,90.92201845844743,116.76284450893614
2000,BB,586292.3625,3207148.284,2189.0,57.044709047363206,91.36982230831153,119.32931577476393
2001,BB,586287.5756,3207137.057,2188.0,58.514980209613356,91.12993579708352,116.54654395665166
2002,BB,586287.1876,3207136.833,2188.0,58.6001895680215,91.11423176292907,116.60837045596939
2003,BB,586273.1259,3207154.235,2185.0,61.334406086661254,91.41039673763527,116.93235100580739
2004,BB,586274.3041,3207153.025,2185.0,61.526579868411595,91.13094925204611,116.85094307932228
2005,BB,586271.9868,3207150.237,2185.0,61.12068697099594,91.41664342854676,116.08195438613143
2006,BB,586272.1606,3207140.044,2185.0,59.653694271082735,92.1725897380327,114.64487974409938
2007,BB,586266.7845,3207142.442,2183.0,60.193397563265975,91.68570773724254,114.45672452863556
2008,BB,586263.9519,3207143.418,2183.0,61.06217428766134,92.0766214669872,114.43620035477637
2009,BB,586263.8529,3207143.639,2183.0,60.89648542046023,92.15523708349936,114.38703244173638
2010,BB,586263.8529,3207143.639,2183.0,60.89648542046023,92.15523708349936,114.38703244173638
2011,BB,586258.6682,3207146.481,2182.0,61.33447819539321,92.20445896519846,114.57136030749014
2012,BB,586255.7258,3207149.118,2182.0,61.84681591057862,93.28771629499371,114.14549732241575
2013,BB,586256.0865,3207152.999,2182.0,62.40313946275328,92.93938213167577,115.0823999609668
2014,BB,586255.7776,3207155.213,2182.0,62.66919255647493,92.93350473587913,115.17800476395703
2015,BB,586256.9718,3207164.862,2183.0,62.056054126026275,90.57590615075584,115.95792121212116
2016,BB,586256.0735,3207167.736,2183.0,62.673415399348215,90.82453469027732,116.51226889980855
2017,BB,586258.5548,3207174.624,2184.0,63.499165766591815,90.98680975749753,117.90058548037636
2018,BB,586269.3685,3207161.63,2185.0,61.449001510849584,91.31858700151997,117.063861539408
2019,BB,586270.2552,3207160.307,2185.0,61.90873829616543,91.56821334932775,116.99168662854689
2020,BB,586266.6766,3207156.846,2184.0,60.418500703884455,91.1684233419856,116.33703039374001
2021,BB,586251.0731,3207145.981,2175.0,62.10430312194892,93.53513430556627,114.76785172611677
2022,BB,586251.4777,3207143.989,2175.0,61.95986097643826,93.4259763756151,114.64147545015949
2023,BB,586248.5693,3207142.084,2177.0,62.06193034706241,93.44057244241979,114.78162692357965
2024,BB,586249.6758,3207137.438,2178.0,61.53621996527893,93.47141740132491,114.74575013791706
2025,BB,586255.5207,3207137.482,2177.0,61.46108907773962,93.4541534219689,113.77993510797658
2026,BB,586261.3615,3207138.08,2176.0,61.58426049600316,92.92489976933253,114.66768500066573
2027,BB,586261.6538,3207138.082,2177.0,61.65742452089749,92.73396599796989,114.6436156010435
2028,BB,586260.9777,3207137.301,2177.0,61.5865946498467,92.86926915205824,114.51480944273104
2029,BB,586261.1817,3207136.084,2177.0,61.608987325480896,92.90315843944686,114.70517646215018
2030,BB,586267.8068,3207136.023,2177.0,60.85642981360057,92.63658636997346,114.815187702313
2031,BB,586267.8084,3207135.801,2178.0,60.59990423774293,92.58102568999065,114.6803368967839
2032,BB,586268.1057,3207135.139,2178.0,60.872758888460766,92.73197559183302,114.63846817784945
2033,BB,586263.1205,3207124.353,2181.0,62.78348170875269,93.50519374675449,113.96324468554859
2034,BB,586259.5286,3207122.664,2181.0,63.822292392867446,93.47385950792263,113.77061782378348
2035,BB,586256.0025,3207125.186,2181.0,63.04459776399007,94.07046816568158,113.74287777710853
2036,BB,586248.8053,3207123.581,2180.0,63.43677674109169,94.28112619856569,114.39879804873794
2037,BB,586247.8328,3207123.352,2180.0,63.7497755638803,94.23362506529374,114.2798393311707
2038,BB,586248.6503,3207118.261,2180.0,64.30998267855165,93.9662331158788,114.69727435035013
2039,BB,586259.9548,3207117.792,2181.0,64.13916479002995,93.18327484216762,114.67735266535821
2040,BB,586259.6634,3207117.679,2181.0,64.1218052645303,93.3303384662395,114.57800360229429
2041,BB,586277.2298,3207113.6,2183.0,62.94742251597668,92.15940414952962,115.43030169505329
2042,BB,586278.4586,3207105.631,2184.0,63.88542797702732,92.26950505532092,116.36435387979449
2043,BB,586279.6102,3207107.967,2185.0,63.91792513609451,91.98986756179588,116.04069602818754
2044,BB,586300.1091,3207102.58,2189.0,62.75079636443264,90.17945305117453,121.05515917722057
2045,BB,586300.7902,3207102.696,2189.0,62.69218435913672,90.4332232871963,121.26392801852978
2046,BB,586298.9432,3207089.164,2188.0,65.33233767792883,91.19751229577383,123.71627950001283
2047,BB,586316.8163,3207096.168,2194.0,63.27478539830295,88.98784394478095,123.39294832549145
2048,BB,586322.4072,3207091.113,2197.0,62.966828910390134,86.537032503295,122.88984189042024
2049,BB,586320.522,3207082.678,2196.0,64.37628452205537,87.6819324559478,124.08450154960177
2050,BB,586321.2106,3207081.796,2197.0,64.82806704271565,87.65643604164639,124.09238088676656
2051,BB,586361.2451,3207056.611,2211.0,64.89992892786132,95.67245906991619,126.39035742520927
2052,BB,586360.9578,3207055.945,2211.0,64.19848023887525,95.75991603557587,126.46269723418031
2053,BB,586378.163,3207048.096,2216.0,66.92786660866224,99.76669114411534,130.52251660088413
2054,BB,586371.6961,3207053.033,2214.0,64.76717941883092,99.46096689009669,127.69799775848786
2055,BB,586375.1545,3207033.558,2215.0,66.40708403144794,99.78991598713715,132.13985428462757
2056,BB,586373.2619,3207026.12,2215.0,66.94398390449302,101.86969692831201,133.68189809659458
2057,BB,586365.2801,3207012.209,2212.0,69.72353883387075,104.19295022696653,136.93350382118126
2058,BB,586359.1044,3207004.296,2209.0,66.83080486731521,104.12904180644799,138.37481200428851
2059,BB,586356.5533,3207006.714,2209.0,65.39913336088281,104.13288491147392,136.60845898777538
2060,BB,586356.3948,3207040.841,2210.0,61.19665155566783,98.82764543150633,127.33347265238413
2061,BB,586358.717,3207042.964,2210.0,61.88806578381175,99.04969564245702,126.75550444093243
2062,BB,586354.9703,3207048.919,2209.0,62.757372837599654,96.92892476282906,125.8927251804002
2063,BB,586346.834,3207055.617,2207.0,61.664332085857524,94.18492013945408,127.43373278354886
2064,BB,586340.5283,3207039.06,2206.0,62.875926929743585,97.1446207272866,128.54447359617777
2065,BB,586340.2311,3207039.722,2206.0,63.2632787707537,96.64383718766119,128.45353141334564
2066,BB,586335.1712,3207038.909,2205.0,62.339782199442965,97.51467410100726,127.56948630461298
2067,BB,586325.3872,3207044.487,2203.0,65.05468116894268,95.01729464528017,127.13398856752423
2068,BB,586318.3748,3207044.212,2200.0,66.32417386737002,94.52786878717853,125.59553047850002
2069,BB,586321.785,3207031.163,2201.0,66.17314221162368,99.22791602314096,127.89893308895242
2070,BB,586319.7672,3207014.416,2198.0,63.17039780218181,103.51103475172782,134.10961220744719
2071,BB,586304.2732,3207027.929,2198.0,64.80132077238224,100.5056255494535,129.15602772710497
2072,BB,586304.2532,3207030.588,2198.0,66.50647875102077,99.25428871180083,128.4050985017685
2073,BB,586299.4638,3207019.694,2195.0,63.808196300332405,102.906273695587,130.97801324349552
2074,BB,586291.214,3207015.532,2192.0,64.47792983541687,105.28336503578538,133.02651943982815
2075,BB,586280.9662,3207018.004,2191.0,65.06279798857017,104.25399633763722,131.875647036909
2076,BB,586272.1635,3207009.627,2187.0,65.49520993480424,106.96747841188191,135.30178320678527
2077,BB,586269.3284,3207010.936,2187.0,66.71194830147166,107.8013103807387,135.04273228605956
2078,BB,586269.6273,3207010.052,2186.0,66.5381870289715,107.85462448538064,135.16503642716052
2079,BB,586276.4335,3207024.84,2192.0,65.8224537142855,102.81971884714348,131.4646734713914
2080,BB,586274.7741,3207025.27,2192.0,65.61153042723765,102.77188538364237,131.22316799017793
2081,BB,586274.3662,3207027.705,2192.0,67.0075316816531,102.46271675379799,130.3808673115714
2082,BB,586277.0648,3207031.603,2192.0,67.68679016687985,100.72791509341721,129.12490093987202
2083,BB,586283.0415,3207040.069,2193.0,69.52306430999278,97.96862984697027,127.33246789812569
2084,BB,586283.2397,3207039.628,2193.0,69.47555074356617,98.0764077212141,127.21319107113584
2085,BB,586282.5611,3207039.179,2193.0,69.64927395508936,98.0057213918831,127.36555622930958
2086,BB,586286.2621,3207039.318,2193.0,68.55759444319938,98.0784965593741,127.5226083933909
2087,BB,586289.5759,3207039.121,2194.0,68.55909945690125,97.44982185541625,127.51517529402447
2088,BB,586290.2628,3207038.461,2194.0,68.16118406554219,97.43713202294352,127.08309285102422
2089,BB,586294.9289,3207039.826,2194.0,67.88483965888076,96.85290061501328,127.16642562038581
2090,BB,586304.1677,3207081.004,2191.0,66.42591925030078,90.30703314691017,124.01337772846362
2091,BB,586299.2468,3207074.651,2190.0,68.02314582463248,92.0663639566171,124.60629201834938
2092,BB,586249.0268,3207054.995,2185.0,71.19354256502776,99.63773119929412,126.12330943540951
2093,BB,586255.1887,3207077.756,2180.0,69.1253055306511,95.75294269210899,120.50737243131313
2094,BB,586251.0098,3207076.395,2180.0,70.14449312621392,95.88223496617172,121.31177717907232
2095,BB,586258.1857,3207093.845,2180.0,68.28793910671095,94.87203943205729,118.59680257848365
2096,BB,586259.7555,3207105.38,2180.0,66.49595207509536,94.60285886234475,116.09056476012454
2097,CC,586015.7132,3207340.233,2152.0,31.929659260328666,106.85719563280455,114.3662998570295
2098,CC,586012.2127,3207352.396,2151.0,28.231356025081023,97.44473707988774,115.85008320499998
2099,CC,586012.2094,3207352.839,2151.0,28.362417406545323,97.63635921080838,116.06367171090116
2100,CC,586000.1468,3207337.458,2153.0,26.223136916455683,102.45697530033377,102.45697530033377
2101,CC,585994.3985,3207337.526,2154.0,26.364521328847257,99.18980492833491,99.18980492833491
2102,CC,585987.1499,3207355.865,2150.0,27.43305512448277,103.31388870012402,103.31388870012402
2103,CC,585954.7977,3207357.064,2148.0,60.38582336332654,93.17749720068154,93.17749720068154
2104,CC,585953.6304,3207356.834,2149.0,60.70738482049742,92.80566164524866,92.80566164524866
2105,CC,585971.9415,3207213.811,2154.0,64.00227937178042,114.51138639919125,116.61605770153675
2106,CC,585891.2653,3207280.689,2147.0,26.37960366585748,54.48742501251952,54.48742501251952
2107,CC,585886.2584,3207272.784,2148.0,14.236459450946846,55.2218926274881,55.2218926274881
2108,CC,585886.45,3207273.229,2148.0,14.238541831871778,55.09440736238843,55.09440736238843
2109,CC,585884.6024,3207272.772,2148.0,14.193640067994895,47.421292425206424,55.67163342405342
2110,CC,585882.323,3207277.963,2148.0,14.927481701110501,55.97910788505882,55.97910788505882
2111,CC,585886.577,3207282.316,2147.0,16.140146771589325,54.853659075911956,54.853659075911956
2112,CC,585887.5355,3207284.428,2147.0,26.481704974523062,55.114690160392186,55.114690160392186
2113,CC,585884.5882,3207287.73,2147.0,28.19362160033252,56.79015239427538,56.79015239427538
2114,CC,585878.934,3207288.242,2146.0,20.97264155051896,59.43618568366554,59.43618568366554
2115,CC,585878.6633,3207285.359,2146.0,19.08821569327671,58.69545420164391,58.69545420164391
2116,CC,585877.1311,3207281.802,2147.0,18.20599724854167,46.422376251504375,59.07530971836038
2117,CC,585884.3358,3207269.335,2148.0,15.076260191910157,48.56538307395435,56.89009534533879
2118,CC,585884.543,3207267.675,2148.0,15.763628218103852,49.22636996157365,57.557362736950296
2119,CC,585884.1665,3207265.899,2148.0,16.776687714181342,45.686907991338906,58.62334231771468
2120,CC,585883.8991,3207262.573,2149.0,19.13800693605113,47.883067526733456,60.798108573795254
2121,CC,585886.7606,3207244.644,2149.0,37.27058483500333,60.647570636107204,73.03285892905512
2122,CC,585934.983,3207218.632,2155.0,74.15831335866146,91.37316919365851,96.43860311747689
2123,CC,585985.7267,3206998.51,2146.0,0.0,0.0,0.0
2124,CC,586133.7317,3207165.158,2164.0,0.0,0.0,169.23284026017447
2125,CC,586349.7447,3207096.193,2213.0,19.452075632361048,19.452075632361048,19.452075632361048
2126,CC,586333.1405,3207088.866,2206.0,19.452075632361048,19.452075632361048,19.452075632361048
2127,DD,586075.9853,3207174.92,2158.0,63.41999931238945,88.86416972675264,101.59680087421248
2128,DD,586078.6255,3207173.61,2158.0,63.66812788274455,88.48740337095802,101.91496502415329
2129,DD,586064.0098,3207173.944,2158.0,64.36684390232051,87.66853950884008,99.08978048079437
2130,DD,586056.4172,3207173.112,2159.0,63.884273968346264,87.47784144750237,98.2145489717846
2131,DD,586059.0516,3207172.578,2159.0,63.60296932615258,87.08404239084295,98.74040067056785
2132,DD,586059.5577,3207170.033,2159.0,63.56280793508735,86.44706373553265,98.22996387339882
2133,DD,586054.6201,3207165.896,2159.0,63.72924140822552,86.03691045826552,97.21043886860883
2134,DD,586060.2059,3207161.506,2159.0,62.22631042680198,85.73173577118168,97.18497083389654
2135,DD,586064.8538,3207165.308,2159.0,62.54503967514347,86.54310224769894,98.01377895248807
2136,DD,586066.3879,3207155.568,2162.0,62.37625228073027,84.64697281614647,97.85245686450679
2137,DD,586062.7851,3207155.32,2162.0,61.957250425466846,84.69413348064151,96.97798654760989
2138,DD,586061.1837,3207147.995,2162.0,62.98110001650356,84.20361214349214,97.07262191643005
2139,DD,586062.0787,3207145.564,2162.0,63.22311498830451,83.91452582315911,97.51943913649396
2140,DD,586062.584,3207143.13,2162.0,63.2304469862018,84.04782290098125,97.36883878514256
2141,DD,586068.0409,3207142.949,2163.0,63.350175123294726,83.30920046203666,98.59100140426958
2142,DD,586071.3713,3207140.536,2163.0,63.13724090145282,82.92907754755612,99.41029025111611
2143,DD,586079.8158,3207144.699,2164.0,62.52784056997391,83.36414989743008,100.16604077239754
2144,DD,586068.6781,3207148.937,2162.0,62.94506715855265,83.76093837852657,98.10108665188275
2145,DD,586070.6882,3207153.717,2162.0,62.84302396254838,84.38527980561351,98.31725905913751
2146,DD,586074.7184,3207161.947,2161.0,62.86998905348168,85.93437827423391,99.61145207813135
2147,DD,586079.2481,3207168.518,2160.0,63.546820134350895,87.27668165779514,101.46335129750757
2148,DD,586080.5181,3207155.009,2161.0,62.46313140996897,84.98173711283465,100.30635630861676
2149,DD,586081.0002,3207155.678,2161.0,62.23031982460489,85.11045310702326,100.2648363016785
2150,DD,586080.3246,3207167.861,2161.0,62.96925607977438,87.11240001046643,101.51885741045967
2151,DD,586084.8502,3207174.986,2161.0,63.33859575283525,88.26931532746913,103.43412497120993
2152,DD,586088.9938,3207168.037,2163.0,62.787874011741934,87.14040207835154,102.87209597320603
2153,DD,586088.9469,3207161.277,2163.0,62.46265177946282,85.94607686607881,102.44276505224406
2154,DD,586086.4738,3207153.281,2163.0,62.26274212146781,84.21742174004038,101.84155352486935
2155,DD,586090.3243,3207146.44,2164.0,62.60150843453316,82.41002395700828,99.94975826005859
2156,DD,586089.2196,3207150.864,2165.0,62.26726879720985,83.44956323169161,101.38653266213383
2157,DD,586099.4279,3207140.635,2165.0,60.48282320689371,80.90893839444146,99.57564170430699
2158,DD,586102.4478,3207140.658,2166.0,60.031409880713895,80.42092187126308,99.75964079255432
2159,DD,586100.0208,3207165.571,2163.0,61.40500680998918,85.08910211734334,104.74237218371131
2160,DD,586106.2169,3207157.75,2164.0,61.605844458362725,82.42826518547854,102.74091504780041
2161,DD,586113.3809,3207163.787,2162.0,61.28967476780869,82.16498073929239,105.03501304109719
2162,DD,586111.5781,3207157.347,2163.0,61.23329713732182,82.20145764197055,103.0536533591334
2163,DD,586108.503,3207151.673,2164.0,60.663696621290995,81.219952137898,101.6234556233893
2164,DD,586105.8985,3207148.218,2165.0,60.28605191819441,81.07584083637697,101.11604191628231
2165,DD,586100.9857,3207140.758,2167.0,60.053922580603704,80.3737995768379,99.55064172752719
2166,DD,586101.1889,3207139.651,2167.0,60.3494288945204,80.36385227600339,99.58892316391622
2167,DD,586044.2538,3207158.173,2166.0,64.18955954783927,85.23041819861022,97.32384082403685
2168,DD,586044.6095,3207162.719,2166.0,64.62840800819961,85.46431186532337,97.48197758023781
2169,DD,586036.1586,3207185.481,2164.0,63.91610429071559,89.21341748851965,99.50773623607343
2170,DD,586026.6044,3207186.407,2163.0,62.08240379073311,88.39314560874261,99.7813785753186
2171,DD,585996.4089,3207185.738,2160.0,59.74731628805666,85.39888115467883,101.23152328139943
2172,DD,585998.9566,3207183.763,2160.0,59.694308494497626,86.05003509177294,101.34650671741906
2173,DD,585998.9574,3207183.652,2160.0,59.697610440386576,86.0441025819271,101.3329043412724
2174,DD,585987.9075,3207176.146,2157.0,61.25437785765006,85.71992087939509,101.30051818068601
2175,DD,585999.0087,3207176.783,2159.0,60.313426655409316,86.81529481241056,101.31144503315986
2176,DD,585999.5808,3207178.449,2160.0,59.91129897789854,86.37937595236527,101.27686655905882
2177,DD,585998.9864,3207179.774,2160.0,60.007743516070256,86.40229057376251,101.40777729014478
2178,DD,586022.4514,3207168.537,2159.0,62.19114030611826,87.92757746192198,98.55931792708287
2179,DD,586018.4375,3207171.166,2160.0,61.124527560721546,87.94338124032701,99.00781784534158
2180,DD,586023.6392,3207179.072,2160.0,61.71097728931617,88.44232714613518,99.19108707195203
2181,DD,586026.2043,3207174.77,2159.0,62.219504692506405,88.5105781214803,98.61287601455987
2182,DD,586024.7612,3207172.321,2159.0,62.36596551827503,88.21476546917276,98.59129717335101
2183,DD,586027.8473,3207163.48,2160.0,62.46500545597429,86.93392255102684,97.6440008140429
2184,DD,586035.0028,3207144.586,2160.0,63.66533749042474,84.57227702201595,98.21926780089932
2185,DD,586029.3938,3207152.079,2160.0,62.5752217903585,84.91948291530491,98.34426498050651
2186,DD,586015.0184,3207107.206,2156.0,62.17484409782423,92.4910513585716,109.18217850724255
2187,DD,586016.2155,3207103.448,2155.0,61.20918486637167,93.18481068413732,109.73526993416772
2188,DD,586014.4637,3207103.213,2155.0,61.27861220838261,93.35825799555688,109.9117316899886
2189,DD,586018.1178,3207096.592,2154.0,60.46393455212633,93.75154041892338,109.8975872365941
2190,DD,586015.4033,3207094.799,2154.0,59.97178613705436,94.31603208075121,111.2198508617058
2191,DD,586012.5766,3207095.0,2155.0,59.83787776613251,94.64684755224415,112.13148050234378
2192,DD,586002.1109,3207100.572,2155.0,60.77263059478076,95.07275846886962,114.62411180838325
2193,DD,585990.9444,3207095.614,2154.0,62.874929938977346,98.84130846177113,119.86205753337018
2194,DD,585991.7022,3207098.5,2155.0,63.241564444902856,97.79502245976717,118.45577882978802
2195,DD,585974.1294,3207090.391,2153.0,66.90480095603671,102.63833849602808,126.16269232533406
2196,DD,585968.06,3207081.26,2150.0,67.65720772555454,105.7068694057094,130.33617279568534
2197,DD,585963.148,3207073.688,2148.0,71.31909910866793,105.54104700010578,134.19181622849183
2198,DD,585961.7706,3207101.601,2149.0,71.66102103279572,104.11047117757532,125.54239774485883
2199,DD,585967.7293,3207112.504,2149.0,69.82519149551473,98.69055840649014,120.08074255647993
2200,DD,585968.8884,3207113.843,2148.0,69.87675118077715,98.19089834935583,119.60623412682428
2201,DD,585975.4856,3207104.473,2151.0,67.24852868588701,99.7777449052728,120.81096117165437
2202,DD,585975.1356,3207099.152,2152.0,66.42459152030192,101.2847347898361,122.85657084581766
2203,DD,585976.0513,3207093.951,2153.0,66.27631376976383,102.14786067304497,124.24714264636536
2204,DD,585987.59,3207101.24,2153.0,63.93430166334088,97.9281019361605,118.57990191281424
2205,DD,585980.1227,3207109.716,2153.0,68.97541283627277,97.55364302208814,117.67293019501628
2206,DD,585984.177,3207114.732,2152.0,69.76141378129341,95.43061025014404,114.53259938223707
2207,DD,585987.1925,3207128.384,2153.0,69.37843838246407,92.2597993180311,109.69559274907893
2208,DD,585987.5714,3207129.827,2153.0,69.00475632329373,91.8482089420666,109.44720341073032
2209,DD,585985.1352,3207129.92,2152.0,69.58817154847746,92.44342411682503,109.6568252596712
2210,DD,585981.8785,3207122.471,2152.0,70.57638983143207,94.49782783340726,112.99819704459553
2211,DD,585975.4283,3207125.193,2151.0,70.47800572653345,94.87992232702362,113.45336997863136
2212,DD,585984.3567,3207129.803,2153.0,69.52015902214345,92.35640139225033,109.9782497816356
2213,DD,585984.3087,3207136.229,2152.0,69.4647637864373,92.51327401019279,108.21499875903491
2214,DD,585981.7089,3207145.185,2153.0,68.97226168223746,91.08069136023887,106.8151156992409
2215,DD,585980.5093,3207149.276,2153.0,68.83037748220248,89.99762313951419,105.92211768169405
2216,DD,585980.1626,3207143.511,2152.0,69.30338100696149,91.70000179786604,107.25520174555001
2217,DD,585960.322,3207139.042,2151.0,71.61087971231485,95.86996873685551,113.83249788621981
2218,DD,585947.8042,3207132.411,2151.0,72.74667384237345,101.86851168633633,119.06865967714018
2219,DD,585941.0022,3207143.108,2151.0,74.23998091464865,101.8377122137617,118.65413753512915
2220,DD,585955.9067,3207156.295,2153.0,69.49522793488036,92.33050685034102,111.30728795022044
2221,DD,585953.3631,3207157.716,2153.0,69.50877362172206,92.40537716660994,111.93492150218268
2222,DD,585967.6057,3207155.163,2152.0,68.49279339233698,89.94411846205068,108.66918411685246
2223,DD,586004.104,3207133.718,2155.0,66.83389836473262,89.97764068628413,104.05493639400379
2224,DD,586001.1346,3207126.937,2156.0,67.96999633568176,90.61020142330656,106.23173038096586
2225,DD,586010.7558,3207117.036,2159.0,65.51573025282018,91.03359856082884,107.33863973976517
2226,DD,586024.0765,3207146.61,2159.0,63.078984143876006,85.3525829458158,99.25043375357458
2227,DD,586021.9458,3207144.932,2158.0,63.266167520842785,86.03518912260115,99.57194699733
2228,DD,586020.3755,3207146.471,2157.0,63.11487720201514,86.44157799177299,99.4457661374724
2229,DD,586016.849,3207136.029,2155.0,65.1218191099729,87.31200189255526,101.77366594787118
